4,-5.07132
4,-5.06807
4,-5.06616
5,-7.14487
5,-7.15466
5,-7.13983
6,-9.24407
6,-9.21047
6,-9.29635
7,-12.427
7,-11.5732
7,-12.1314
8,-14.3453
8,-14.4662
8,-14.5394
9,-14.9175
9,-16.7548
9,-15.0935
10,-19.8421
10,-18.7502
10,-16.8229
11,-20.5764
11,-22.1631
11,-18.5887
12,-23.8287
12,-23.787
12,-24.322
13,-27.5986
13,-27.5907
13,-27.4602
14,-29.7009
14,-28.6513
14,-27.2261
15,-31.8031
15,-32.8739
15,-30.4396
16,-33.0677
16,-32.4735
16,-33.1633
17,-35.2322
17,-32.8004
17,-34.9892
18,-33.915
18,-33.9297
18,-39.5358
19,-41.0042
19,-42.1855
19,-38.0848
20,-42.279
20,-44.6016
20,-43.7401
21,-46.7206
21,-47.1159
21,-47.0685
22,-51.4069
22,-40.9553
22,-44.1686
23,-43.7121
23,-48.5068
23,-46.4567
24,-52.3969
24,-49.6655
24,-49.499
25,-47.0335
25,-39.3314
25,-53.2786
26,-50.2055
26,-52.1118
26,-52.0395
27,-58.2896
27,-58.4407
27,-61.5712
28,-63.0996
28,-61.9784
28,-47.7412
29,-61.1189
29,-64.3941
29,-62.3041
30,-63.1875
30,-70.2578
30,-63.488
31,-68.2811
31,-69.2296
31,-66.274
32,-67.7395
32,-64.0358
32,-67.8379
33,-65.565
33,-75.3775
33,-74.1458
34,-76.0117
34,-77.1285
34,-71.7417
35,-81.6391
35,-80.3881
35,-71.5188
36,-72.3913
36,-82.3254
36,-66.5964
37,-89.7201
37,-83.4449
37,-77.3332
38,-87.0116
38,-87.3879
38,-83.5224
39,-85.774
39,-84.7906
39,-92.6629
40,-86.8567
40,-77.5786
40,-85.6305
41,-86.131
41,-75.2184
41,-90.8365
42,-95.5233
42,-95.9652
42,-91.5404
43,-88.4128
43,-95.4376
43,-104.069
44,-95.5957
44,-77.1285
44,-102.404
45,-102.907
45,-102.774
45,-94.184
46,-103.207
46,-87.2225
46,-104.417
47,-107.945
47,-101.676
47,-106.971
48,-109.275
48,-96.4998
48,-109.423
49,-106.494
49,-110.755
49,-106.112
50,-114.764
50,-111.325
50,-106.279
51,-114.226
51,-115.81
51,-112.584
52,-116.132
52,-114.331
52,-113.269
53,-127.258
53,-113.923
53,-116.194
54,-111.713
54,-116.622
54,-124.026
55,-119.491
55,-122.096
55,-130.41
