0,0
-0.877773,-0.479077
-1.72835,0.0467736
-0.847404,0.51999
-0.812861,1.51939
-1.70675,1.07111
-2.52399,1.64741
-1.65928,2.14969
-1.5134,3.13899
-0.68796,2.57451
0.175765,3.07847
-0.652343,3.63904
-1.53882,4.1018
-2.38046,4.64185
-2.42346,3.64277
-2.52583,2.64803
-3.38445,2.13542
-3.43111,3.13433
-4.28786,2.6186
-4.32962,3.61772
-4.11325,4.59404
-3.24252,4.10227
-3.22827,5.10217
-4.11143,5.57124
-5.09577,5.74749
-6.03324,5.39942
-5.27052,4.7527
-5.29615,3.75303
-6.14864,4.27576
-6.90658,4.92809
-7.71117,5.52193
-6.79944,5.93273
-7.56193,6.57974
-6.63535,6.95584
-6.47149,7.94232
-7.41681,7.61617
-8.23083,8.197
-8.07233,9.18436
-7.29284,8.55795
-7.10075,9.53932
-6.31655,8.91881
-5.56281,8.26165
-5.35662,9.24016
-6.11248,9.89488
-6.92352,10.4799
-6.82829,11.4753
-6.01107,10.899
-5.85577,11.8869
-5.06325,11.277
-5.21444,10.2885
-4.28234,10.6507
-3.37271,11.0662
-3.48382,10.0723
-4.39725,9.66533
-4.53853,8.67537
