0.01,-79.2217
0.01,-83.5398
0.01,-82.8116
0.02,-88.075
0.02,-89.2052
0.02,-84.6818
0.03,-94.9131
0.03,-88.7627
0.03,-86.1653
0.04,-87.1732
0.04,-89.3964
0.04,-94.4376
0.05,-90.4255
0.05,-91.9024
0.05,-87.91
0.06,-90.6733
0.06,-93.394
0.06,-89.6746
0.07,-91.4626
0.07,-92.2169
0.07,-91.4855
0.08,-89.0913
0.08,-87.5693
0.08,-82.5272
0.09,-89.8657
0.09,-80.9554
0.09,-94.7284
0.1,-94.0599
0.1,-88.7715
0.1,-84.1006
0.11,-96.487
0.11,-88.8699
0.11,-89.7357
0.12,-92.7493
0.12,-91.437
0.12,-92.7025
0.13,-81.6165
0.13,-85.6081
0.13,-89.0423
0.14,-92.9309
0.14,-96.2527
0.14,-85.0351
0.15,-73.2399
0.15,-86.7199
0.15,-89.7555
0.16,-90.0808
0.16,-91.5032
0.16,-88.3756
0.17,-84.981
0.17,-87.3342
0.17,-91.5876
0.18,-81.2177
0.18,-70.2687
0.18,-84.6301
0.19,-75.5674
0.19,-75.5708
0.19,-88.4767
