100,-72.2238
100,-74.6764
100,-75.0729
200,-82.8294
200,-80.1995
200,-78.7342
300,-83.3909
300,-90.0543
300,-85.7978
400,-81.9897
400,-85.9167
400,-86.1172
500,-88.6935
500,-74.9846
500,-89.6514
600,-86.1857
600,-89.5603
600,-84.1652
700,-85.9677
700,-91.8805
700,-86.7644
800,-86.1102
800,-68.0397
800,-92.943
900,-85.2351
900,-88.9966
900,-89.0269
1000,-68.8991
1000,-85.4304
1000,-91.6873
1100,-78.5022
1100,-80.9566
1100,-83.1679
1200,-89.2175
1200,-87.6202
1200,-83.7456
1300,-89.6853
1300,-89.4837
1300,-91.2722
1400,-88.118
1400,-90.6002
1400,-86.4493
1500,-85.8575
1500,-83.4574
1500,-85.5375
1600,-89.3731
1600,-83.7126
1600,-76.898
1700,-82.8752
1700,-92.7193
1700,-66.5426
1800,-86.678
1800,-78.3234
1800,-85.1407
1900,-80.297
1900,-54.599
1900,-85.7382
2000,-85.3029
2000,-91.8892
2000,-69.958
2100,-91.44
2100,-93.1135
2100,-84.7478
2200,-85.1639
2200,-72.4603
2200,-82.6639
2300,-83.8877
2300,-88.711
2300,-88.2278
2400,-84.9618
2400,-81.1294
2400,-91.7953
2500,-90.1084
2500,-86.2916
2500,-87.4899
2600,-91.7752
2600,-83.9017
2600,-93.8877
2700,-88.936
2700,-79.3074
2700,-89.573
2800,-80.1108
2800,-77.5459
2800,-86.4751
2900,-80.2373
2900,-82.9899
2900,-85.2985
3000,-88.7394
3000,-85.5305
3000,-93.6637
