4,-7.07088
4,-7.07231
4,-7.07056
5,-9.16027
5,-9.1057
5,-9.12541
6,-11.1649
6,-11.3396
6,-11.2572
7,-14.2044
7,-13.2863
7,-13.618
8,-16.2081
8,-16.6606
8,-15.8315
9,-18.7199
9,-18.4357
9,-17.9306
10,-19.7865
10,-21.6953
10,-20.9544
11,-20.7336
11,-22.9641
11,-22.2155
12,-26.3909
12,-26.8175
12,-24.8528
13,-26.6591
13,-29.5048
13,-29.6318
14,-26.5496
14,-29.0974
14,-28.0962
15,-33.9436
15,-32.3066
15,-31.6418
16,-34.4796
16,-34.3796
16,-36.1259
17,-33.647
17,-40.321
17,-38.1399
18,-39.2139
18,-40.3534
18,-39.0302
19,-41.3524
19,-43.9563
19,-42.4848
20,-45.5341
20,-44.3802
20,-43.6434
21,-37.7714
21,-45.7989
21,-46.8253
22,-51.8428
22,-47.5689
22,-52.3396
23,-53.7047
23,-52.6277
23,-55.1476
24,-54.9541
24,-54.5205
24,-54.2188
25,-57.3949
25,-55.8714
25,-52.9528
26,-61.7799
26,-59.2824
26,-59.3018
27,-60.6394
27,-61.0159
27,-64.4781
28,-51.5994
28,-61.1995
28,-64.763
29,-68.3287
29,-65.1507
29,-59.7021
30,-51.494
30,-49.0512
30,-65.9012
31,-68.6137
31,-73.2173
31,-69.4438
32,-74.7414
32,-71.696
32,-70.448
33,-71.4192
33,-77.186
33,-79.2018
34,-79.1515
34,-79.7537
34,-77.0081
35,-76.4241
35,-75.7814
35,-75.4117
36,-64.7395
36,-69.9366
36,-80.8344
37,-81.9687
37,-84.3813
37,-81.6057
38,-82.7613
38,-90.9647
38,-83.7268
39,-90.7413
39,-77.255
39,-92.6265
40,-89.7295
40,-91.2426
40,-90.1299
41,-95.3205
41,-94.1039
41,-95.8816
42,-93.5124
42,-95.8448
42,-87.1372
43,-87.3171
43,-87.0099
43,-106.095
44,-100.487
44,-106.674
44,-98.1599
45,-109.013
45,-104.374
45,-101.083
46,-107.482
46,-77.191
46,-98.6524
47,-101.221
47,-102.008
47,-110.049
48,-108.534
48,-107.419
48,-110.457
49,-109.776
49,-101.814
49,-113.649
50,-104.479
50,-80.6082
50,-113.401
51,-117.484
51,-113.187
51,-121.952
52,-115.823
52,-116.199
52,-114.278
53,-117.984
53,-107.558
53,-102.637
54,-91.8979
54,-98.7222
54,-117.709
55,-125.93
55,-124.778
55,-118.575
